10020	DOID:11720	17704511
10020	DOID:423	17718674
10020	DOID:423	17718674
10020	DOID:423	17698786
10020	DOID:423	12497639
10020	DOID:11720	16810679
10020	DOID:423	11749051
10020	DOID:5408	11749051
10020	DOID:225	11749051
10020	DOID:1307	11749051
10020	DOID:11720	12177386
10020	DOID:423	11916006
10023	DOID:5041	18498136
10023	DOID:1104	18498136
10023	DOID:3114	16479254
10023	DOID:3713	16479254
10036	DOID:8045	15067324
10036	DOID:4	18270339
10039	DOID:4	17203305
10042	DOID:2851	17671966
10042	DOID:4	17671966
10043	DOID:2851	17671966
10043	DOID:4	17671966
10044	DOID:4241	17270363
10044	DOID:4241	17270363
10045	DOID:4241	17270363
10045	DOID:4241	17270363
10046	DOID:4	18635673
10049	DOID:4241	18328103
10049	DOID:2619	18328103
10049	DOID:162	18328103
10051	DOID:3798	17488335
10051	DOID:353	17488335
10053	DOID:4450	17145811
10053	DOID:4450	17145811
10057	DOID:4	14507663
10057	DOID:4905	15688370
10058	DOID:4	11977179
10059	DOID:759	18599615
10059	DOID:1240	17682056
10060	DOID:11862	12356945
10060	DOID:4	16563363
10061	DOID:4468	16203778
10061	DOID:4	16996567
10061	DOID:4468	16996567
10062	DOID:2040	17452725
10062	DOID:10211	16941683
10062	DOID:10211	16941683
10062	DOID:13580	16941683
10062	DOID:4	17217555
10062	DOID:4	16941683
10062	DOID:4	17272748
10062	DOID:4	18209740
10062	DOID:4	18636124
10062	DOID:4	18660489
10062	DOID:9970	17108812
10062	DOID:4	18182682
10062	DOID:10283	17416342
10062	DOID:1936	17628006
10062	DOID:10211	18007013
10062	DOID:10211	18007013
10068	DOID:8778	11907126
10068	DOID:3363	17951325
10068	DOID:3393	17951325
10068	DOID:4	16043644
10068	DOID:4	17951325
10068	DOID:4	18092318
10072	DOID:462	14529681
10075	DOID:4	18252223
10075	DOID:1207	18252223
10079	DOID:4	18519826
10083	DOID:10005	12136232
10083	DOID:13614	12136232
10083	DOID:10005	12107438
10083	DOID:13614	12107438
10084	DOID:4874	16104847
10084	DOID:225	15024694
10084	DOID:1207	15024694
10084	DOID:1207	15355434
10085	DOID:5650	12074641
10087	DOID:9812	18216317
10092	DOID:1308	12829704
10095	DOID:462	16723437
10095	DOID:4766	16723437
10095	DOID:1308	12115587
10095	DOID:10534	12115587
10095	DOID:1308	14749719
10096	DOID:462	15279900
10096	DOID:4766	15279900
10096	DOID:9169	12429845
10096	DOID:1466	15469433
10097	DOID:1994	17459058
10097	DOID:12722	17459058
10097	DOID:9169	12429845
10097	DOID:1466	15469433
100	DOID:3363	17287605
100	DOID:4	16133068
100	DOID:1184	16133068
100	DOID:9352	15281007
100	DOID:4	15281007
100	DOID:4	15257174
100	DOID:10825	15257174
100	DOID:627	18218852
100	DOID:1457	16970880
100	DOID:12518	16970880
100	DOID:12849	17340203
100	DOID:14071	17243920
100	DOID:4	14726805
100	DOID:4	18562134
100	DOID:4	16886895
100	DOID:4	11121182
100	DOID:4	11354825
100	DOID:4	11534018
100	DOID:4	15063762
100	DOID:4	15257174
100	DOID:4	15761857
100	DOID:4	16224193
100	DOID:4	16724628
100	DOID:4	16754522
100	DOID:4	16970880
100	DOID:4	17287605
100	DOID:4	18768081
100	DOID:4	18794722
100	DOID:10591	12104097
100	DOID:162	18222177
100	DOID:9074	12113294
100	DOID:2841	12774669
100	DOID:750	12712614
100	DOID:783	17397971
10101	DOID:4	18676680
10103	DOID:684	17913940
10103	DOID:1749	12115476
10109	DOID:462	15279900
10109	DOID:4766	15279900
10111	DOID:3124	16254336
10111	DOID:3124	12124628
10111	DOID:7400	17524422
10111	DOID:5517	12007281
10111	DOID:462	18219098
10111	DOID:4241	17932350
10111	DOID:225	17534377
10111	DOID:8567	17169801
10111	DOID:4241	16474176
10111	DOID:4	17932350
10111	DOID:4	18638378
10111	DOID:4	16385572
10111	DOID:4	17169801
10112	DOID:1793	15665285
10112	DOID:10595	12469216
10114	DOID:10283	14766760
10116	DOID:4	18757445
10117	DOID:2187	14684688
10117	DOID:2187	12407086
10117	DOID:4	18781068
10120	DOID:684	17619203
10121	DOID:462	18303113
10121	DOID:7474	18303113
10121	DOID:4766	18303113
10124	DOID:2627	18240926
10124	DOID:3070	18240926
10131	DOID:326	18091755
10133	DOID:1070	17563717
10133	DOID:1686	15498064
10133	DOID:5614	14740994
10133	DOID:1686	14740994
10133	DOID:1070	11834836
10133	DOID:9282	17615537
10133	DOID:1070	17615537
10133	DOID:1070	16440206
10133	DOID:1686	16043855
10133	DOID:13544	16043855
10133	DOID:1686	15326130
10133	DOID:1067	15326130
10133	DOID:1686	12811537
10133	DOID:1686	12811537
10133	DOID:1686	18385781
10133	DOID:1067	18385781
10133	DOID:4	16885188
10133	DOID:4	16148883
10133	DOID:4	17122126
10133	DOID:4	12811537
10133	DOID:4	12912697
10133	DOID:4	14755458
10133	DOID:4	15226658
10133	DOID:4	15498064
10133	DOID:4	15557444
10133	DOID:4	16020311
10133	DOID:4	16205626
10133	DOID:4	16358725
10133	DOID:4	16681888
10133	DOID:4	16688110
10133	DOID:4	16885925
10133	DOID:4	16972651
10133	DOID:4	16988596
10133	DOID:4	17293779
10133	DOID:4	17563717
10133	DOID:4	18385781
10133	DOID:1686	15557444
10133	DOID:13544	15557444
10133	DOID:1070	15557444
10133	DOID:1070	12939304
10133	DOID:1686	15370540
10133	DOID:1070	16374045
10133	DOID:1686	12920093
10133	DOID:13544	12920093
10133	DOID:1070	15226658
10133	DOID:13544	15851979
10133	DOID:13544	12912697
10133	DOID:1070	12912697
10133	DOID:1070	18307994
10133	DOID:1070	14627677
10133	DOID:1686	17148662
10133	DOID:13544	14597044
10134	DOID:10588	11992258
10134	DOID:10588	11992258
10134	DOID:906	11992258
10135	DOID:945	16021090
10135	DOID:9351	18691043
10135	DOID:9970	18239648
10135	DOID:2018	16736128
10135	DOID:9351	16636125
10135	DOID:9970	16636125
10135	DOID:9970	16720654
10135	DOID:8577	17237424
10135	DOID:9970	15604363
10135	DOID:4	16636125
10135	DOID:4	16922702
10135	DOID:4	17003359
10135	DOID:4	17189536
10135	DOID:4	17261426
10135	DOID:4	17512309
10135	DOID:4	18270432
10135	DOID:4	18660489
10135	DOID:3068	18728403
10135	DOID:3078	18728403
10135	DOID:9970	17556870
10135	DOID:9970	17556870
10135	DOID:9352	17177135
10135	DOID:848	16802343
10135	DOID:11714	16814166
10135	DOID:11714	16814166
10135	DOID:9970	18241953
10135	DOID:1168	17931620
10135	DOID:10603	16956691
10135	DOID:4195	16956691
10135	DOID:4	17392604
10135	DOID:11613	17582143
10135	DOID:654	17284735
10135	DOID:9351	16234302
10135	DOID:9970	16186392
10135	DOID:9352	17952840
10136	DOID:4905	12373299
10140	DOID:1324	14643028
10142	DOID:3113	15630448
10142	DOID:2843	18093912
10142	DOID:4	18334708
10142	DOID:4	16741161
10142	DOID:4241	18334708
10146	DOID:1749	17696235
10146	DOID:1107	17696235
10146	DOID:10437	17696235
10148	DOID:2938	15170639
10152	DOID:127	16488906
10152	DOID:2619	18632609
10154	DOID:1909	17671519
10154	DOID:4	18628988
10155	DOID:722	17512541
10155	DOID:722	17512541
10158	DOID:305	17426052
10158	DOID:462	18303113
10158	DOID:7474	18303113
10158	DOID:4766	18303113
10161	DOID:4535	18297070
10161	DOID:3069	9240460
10161	DOID:4535	18461368
10163	DOID:12722	17459058
10163	DOID:4241	18509249
10164	DOID:3030	12107080
10165	DOID:9273	11432966
10165	DOID:9273	12111366
10165	DOID:9273	16278034
10165	DOID:9273	16928234
10165	DOID:0014667	17000460
10165	DOID:9273	17000460
10165	DOID:9273	17000460
10166	DOID:225	16376511
10166	DOID:225	14759633
10166	DOID:225	11668643
10166	DOID:3455	17825324
10166	DOID:225	17825324
10170	DOID:2938	17244623
10180	DOID:4	17360941
10180	DOID:462	17908320
10180	DOID:162	17908320
10181	DOID:5409	16585163
10181	DOID:162	17908320
10181	DOID:162	17908320
10181	DOID:162	18038152
10188	DOID:10283	17494760
10188	DOID:10283	17494760
10188	DOID:462	16247015
10188	DOID:4766	16247015
10188	DOID:10534	17109515
10188	DOID:2619	17109515
10188	DOID:4241	18435854
10188	DOID:6267	18435854
10196	DOID:162	15334060
101	DOID:299	17979891
101	DOID:4074	17979891
101	DOID:3007	17979891
101	DOID:2841	17339047
101	DOID:1793	18566576
101	DOID:4	18682798
101	DOID:1324	15623614
10203	DOID:7148	16622024
10203	DOID:10825	15797661
10203	DOID:4	15797661
10210	DOID:10283	18077445
10210	DOID:305	15699047
10210	DOID:3347	17976381
10210	DOID:3376	17976381
10211	DOID:10652	14708344
10211	DOID:4753	15545008
10211	DOID:4	18660489
10212	DOID:462	17548965
10212	DOID:4766	17548965
10215	DOID:3068	15198128
10215	DOID:2627	15198128
10215	DOID:162	15198128
10215	DOID:7154	15198128
10215	DOID:5419	16891421
10215	DOID:3069	17917751
10215	DOID:462	17917751
10215	DOID:4	17171653
10215	DOID:4851	17690840
10215	DOID:4	16891421
10215	DOID:4	17010574
10215	DOID:4	17283288
10215	DOID:4	17934761
10215	DOID:162	17431671
10215	DOID:4844	18552083
10215	DOID:3068	17951409
10215	DOID:4241	16103065
10215	DOID:462	16103065
10215	DOID:1240	16103065
10215	DOID:1909	16103065
10215	DOID:3181	16103065
10215	DOID:5409	16103065
10215	DOID:5419	17934761
10216	DOID:14282	17343281
10216	DOID:14162	12475643
10218	DOID:1686	18421092
10218	DOID:1686	18421092
10218	DOID:1686	18421092
10219	DOID:945	16140789
10219	DOID:934	16140789
10220	DOID:462	17912435
10220	DOID:1994	17912435
10220	DOID:4766	17912435
10221	DOID:4	18193043
10221	DOID:4	18193044
10221	DOID:4	18596051
10224	DOID:684	12215374
10224	DOID:3571	12215374
10225	DOID:9119	17576927
10225	DOID:12603	17576927
10226	DOID:11260	16808905
10232	DOID:4467	18042078
10232	DOID:2144	18546615
10232	DOID:2144	14676194
10232	DOID:462	18154821
10232	DOID:1790	18154821
10232	DOID:7474	18154821
10232	DOID:2645	16428485
10232	DOID:2144	16428485
10232	DOID:2645	18316566
10232	DOID:462	15217923
10232	DOID:1749	18064689
10232	DOID:3910	18064689
10232	DOID:1790	18064689
10232	DOID:2394	17067392
10232	DOID:299	17276942
10232	DOID:4943	17276942
10232	DOID:2645	16857795
10232	DOID:2645	16857795
10232	DOID:1793	18281514
10232	DOID:9119	17803679
10232	DOID:3114	16467095
10232	DOID:3565	18347077
10241	DOID:945	14747555
10243	DOID:4	18334916
10253	DOID:1909	15313890
10253	DOID:10283	15735753
10253	DOID:684	18214995
10253	DOID:10283	16954433
10253	DOID:4	16327884
10253	DOID:684	16489004
10257	DOID:3753	15297306
10257	DOID:13580	17404579
10257	DOID:13580	16282361
10257	DOID:10283	17003774
10257	DOID:10283	18615486
10257	DOID:1324	17878487
10257	DOID:5409	12792791
10257	DOID:769	15827327
10257	DOID:12236	17696930
10257	DOID:4	16791115
10257	DOID:4	17083032
10257	DOID:4	18676680
1025	DOID:162	15753651
1025	DOID:769	15753651
1025	DOID:8176	15753651
1025	DOID:462	17352406
1025	DOID:635	17251582
1025	DOID:4241	17998334
10261	DOID:4	12786995
10261	DOID:4	12786995
10265	DOID:10283	18519790
10266	DOID:1324	17671114
10267	DOID:6364	18240900
10267	DOID:2349	18198792
1026	DOID:4	14751560
1026	DOID:162	15111320
1026	DOID:7148	12517948
1026	DOID:455	12517948
1026	DOID:3744	14719078
1026	DOID:11933	17062672
1026	DOID:2337	17062672
1026	DOID:12704	17560543
1026	DOID:1749	12599217
1026	DOID:10283	12727815
1026	DOID:2337	12727815
1026	DOID:3565	18374497
1026	DOID:11335	17937105
1026	DOID:5041	14607331
1026	DOID:1104	14607331
1026	DOID:11054	12474524
1026	DOID:9261	11968052
1026	DOID:1781	18509005
1026	DOID:4001	15297421
1026	DOID:10071	12434183
1026	DOID:4241	17682292
1026	DOID:462	17682292
1026	DOID:4766	17682292
1026	DOID:4241	15171713
1026	DOID:162	18281511
1026	DOID:684	15201954
1026	DOID:3571	15201954
1026	DOID:684	12531694
1026	DOID:1994	17641414
1026	DOID:3007	12825853
1026	DOID:3068	18316600
1026	DOID:10283	11781193
1026	DOID:2893	11956602
1026	DOID:8176	11956602
1026	DOID:3459	16867219
1026	DOID:288	15866118
1026	DOID:1749	15817070
1026	DOID:162	15817070
1026	DOID:4241	17443496
1026	DOID:7474	15014036
1026	DOID:2985	12644083
1026	DOID:10283	18413741
1026	DOID:3068	15756520
1026	DOID:1324	12054510
1026	DOID:12704	16952553
1026	DOID:945	12890637
1026	DOID:219	15309711
1026	DOID:10534	14647439
1026	DOID:1115	17536310
1026	DOID:299	14628083
1026	DOID:8719	12809883
1026	DOID:423	12809883
1026	DOID:5962	12809883
1026	DOID:869	15880942
1026	DOID:462	14642618
1026	DOID:684	14642618
1026	DOID:2627	12698196
1026	DOID:3070	12698196
1026	DOID:219	15059516
1026	DOID:2893	12392301
1026	DOID:169	12025230
1026	DOID:2144	11733969
1026	DOID:1112	12699883
1026	DOID:9952	12412576
1026	DOID:1324	18035504
1026	DOID:759	18097575
1026	DOID:9253	18097575
1026	DOID:9253	18097575
1026	DOID:1749	14981901
1026	DOID:1749	14607337
1026	DOID:8533	14607337
1026	DOID:1749	12168821
1026	DOID:2619	12168821
1026	DOID:219	15492264
1026	DOID:4	14764039
1026	DOID:4	15036662
1026	DOID:4	16289646
1026	DOID:4	16480585
1026	DOID:4	11815410
1026	DOID:4	16804901
1026	DOID:4	18251939
1026	DOID:4	18694622
1026	DOID:4	17443496
1026	DOID:4	17059853
1026	DOID:4	11084299
1026	DOID:4	11179504
1026	DOID:4	12400017
1026	DOID:4	12474524
1026	DOID:4	12727815
1026	DOID:4	14738489
1026	DOID:4	15240512
1026	DOID:4	15291355
1026	DOID:4	15598783
1026	DOID:4	15878916
1026	DOID:4	15960923
1026	DOID:4	16837471
1026	DOID:4	17008550
1026	DOID:4	17062672
1026	DOID:4	17293864
1026	DOID:4	17351341
1026	DOID:4	17409409
1026	DOID:4	17595776
1026	DOID:4	17684142
1026	DOID:4	17925548
1026	DOID:4	18174230
1026	DOID:4	18174243
1026	DOID:4	18205772
1026	DOID:4	18226366
1026	DOID:4	18281541
1026	DOID:4	18361427
1026	DOID:4	18459109
1026	DOID:4	18507837
1026	DOID:4	18788572
1026	DOID:10283	18071305
1026	DOID:4241	17911387
1026	DOID:2876	18546941
1026	DOID:3571	14759525
1026	DOID:3748	16122475
1026	DOID:5616	11751405
1026	DOID:684	17617120
1026	DOID:8923	15743033
1026	DOID:305	17203174
1026	DOID:1749	17203174
1026	DOID:1520	15942645
1026	DOID:3347	11695244
1026	DOID:3376	11695244
1026	DOID:1749	12527941
1026	DOID:8527	12931225
1026	DOID:1104	12841870
1026	DOID:219	12930830
1026	DOID:514	17448597
1026	DOID:4241	15161699
1026	DOID:162	17300726
1026	DOID:1520	12847090
1026	DOID:2332	16276353
1026	DOID:10283	16276353
1026	DOID:7148	12705898
1026	DOID:7031	16142340
1026	DOID:4241	16080520
1026	DOID:162	12111504
1026	DOID:3829	12111504
1026	DOID:1994	12855666
1026	DOID:8692	15609309
1026	DOID:162	17072949
1026	DOID:462	12123335
1026	DOID:9796	12123335
1026	DOID:3963	17188136
1026	DOID:219	15880444
1026	DOID:1240	17286201
1026	DOID:462	15738655
1026	DOID:4766	15738655
1026	DOID:4241	16804901
1026	DOID:1749	18251939
1026	DOID:305	14702288
1026	DOID:353	14702288
1026	DOID:12466	12771291
1026	DOID:5409	18203777
1026	DOID:945	15201979
1026	DOID:2893	15201979
1026	DOID:11166	15201979
1026	DOID:4450	18358634
1026	DOID:3969	15709169
1026	DOID:2144	16012716
1026	DOID:1324	18046503
1026	DOID:8692	15694838
1026	DOID:3247	17627285
1026	DOID:462	17059853
1026	DOID:1749	17059853
1026	DOID:4766	17059853
1026	DOID:10283	12151346
1026	DOID:219	11877436
1026	DOID:3310	18385759
1026	DOID:1749	15878916
1026	DOID:4241	12151347
1026	DOID:7148	16765349
1026	DOID:7148	16765349
1026	DOID:3905	15456784
1026	DOID:768	15746092
1026	DOID:162	14762439
1026	DOID:4241	17941827
1026	DOID:4241	12431987
1026	DOID:8894	17595776
1026	DOID:1994	18559599
1026	DOID:162	15936816
1026	DOID:4241	15592362
1026	DOID:657	12884030
1026	DOID:1985	12884030
1026	DOID:6443	12884030
1026	DOID:5517	15069711
1026	DOID:305	15060836
1026	DOID:1749	18202757
1026	DOID:10437	18202757
1026	DOID:1074	15840769
1026	DOID:12554	15671036
1026	DOID:4241	18298387
1026	DOID:11933	18298387
1026	DOID:2337	18298387
1026	DOID:2691	17952758
1026	DOID:1070	15807891
1026	DOID:1909	18049450
1026	DOID:1909	15819981
1026	DOID:8923	15819981
1026	DOID:2144	12138103
1026	DOID:11054	17671727
1026	DOID:8552	17634558
1026	DOID:2144	17606716
1026	DOID:219	17671689
1026	DOID:1749	15776189
1026	DOID:219	15386430
1026	DOID:162	18181833
1026	DOID:4241	11872638
1026	DOID:4	11872638
1026	DOID:1520	14715257
10272	DOID:462	16935389
10272	DOID:12300	16935389
10272	DOID:13294	16338475
10272	DOID:289	17296189
10273	DOID:680	14962978
10273	DOID:10652	16111477
10273	DOID:1441	16831871
10274	DOID:462	15361841
10274	DOID:4766	15361841
10276	DOID:4	15717291
10276	DOID:4	15719398
10276	DOID:4	16741933
10276	DOID:299	16552434
10279	DOID:417	12140752
1027	DOID:4241	18037997
1027	DOID:8062	18037997
1027	DOID:3124	14606065
1027	DOID:1107	14606065
1027	DOID:12689	16283443
1027	DOID:9261	12490316
1027	DOID:1994	17123889
1027	DOID:10008	15718252
1027	DOID:4241	15996662
1027	DOID:1240	16019539
1027	DOID:353	16019539
1027	DOID:10283	12188931
1027	DOID:4241	14654548
1027	DOID:10283	15026335
1027	DOID:3995	18036045
1027	DOID:4007	18036045
1027	DOID:1749	12599217
1027	DOID:10283	12727815
1027	DOID:2337	12727815
1027	DOID:9538	17303695
1027	DOID:353	12351407
1027	DOID:9119	15289327
1027	DOID:1994	17239930
1027	DOID:162	17239930
1027	DOID:4241	12244302
1027	DOID:4241	12244303
1027	DOID:3068	17721077
1027	DOID:10283	17319789
1027	DOID:576	18089324
1027	DOID:462	15378017
1027	DOID:4766	15378017
1027	DOID:3744	12527941
1027	DOID:462	12051885
1027	DOID:10283	17404436
1027	DOID:3113	17685465
1027	DOID:11131	15314639
1027	DOID:4235	12824885
1027	DOID:768	15746092
1027	DOID:353	12579309
1027	DOID:10286	12210483
1027	DOID:299	12085261
1027	DOID:684	18346358
1027	DOID:1749	18203777
1027	DOID:5409	18203777
1027	DOID:2681	15736055
1027	DOID:4358	15736055
1027	DOID:10047	15736055
1027	DOID:10283	15798096
1027	DOID:12603	12133429
1027	DOID:3125	17519308
1027	DOID:10534	12239454
1027	DOID:3459	12015771
1027	DOID:10437	12015771
1027	DOID:305	18032931
1027	DOID:10008	18032931
1027	DOID:3963	18032931
1027	DOID:4	15813917
1027	DOID:4074	14707458
1027	DOID:1785	14558671
1027	DOID:10283	12429629
1027	DOID:462	17627278
1027	DOID:4766	17627278
1027	DOID:2627	12698196
1027	DOID:3070	12698196
1027	DOID:4450	17404431
1027	DOID:4450	17404431
1027	DOID:4	17404431
1027	DOID:462	14719054
1027	DOID:8577	16398674
1027	DOID:353	14666612
1027	DOID:3113	12860294
1027	DOID:3963	12860294
1027	DOID:8567	18285702
1027	DOID:11054	18334837
1027	DOID:2870	14614018
1027	DOID:353	16194892
1027	DOID:4241	16636894
1027	DOID:9538	12576455
1027	DOID:4450	11920465
1027	DOID:4100	12508646
1027	DOID:4362	17581405
1027	DOID:162	17581405
1027	DOID:363	17581405
1027	DOID:1240	16526056
1027	DOID:10652	12882323
1027	DOID:10652	12882323
1027	DOID:4241	17567920
1027	DOID:4	15217930
1027	DOID:4	16480585
1027	DOID:4	16804901
1027	DOID:4	17372254
1027	DOID:4	18543099
1027	DOID:4	18694622
1027	DOID:4	18645269
1027	DOID:4	17567920
1027	DOID:4	17908995
1027	DOID:4	12727815
1027	DOID:4	15061869
1027	DOID:4	15627896
1027	DOID:4	17008550
1027	DOID:4	17409409
1027	DOID:4	17550142
1027	DOID:4	18174243
1027	DOID:4	18281541
1027	DOID:4	18459109
1027	DOID:4	18507837
1027	DOID:4	18673462
1027	DOID:4	18676680
1027	DOID:4	18710468
1027	DOID:4	18758183
1027	DOID:4	18788572
1027	DOID:4361	18301453
1027	DOID:1749	14707456
1027	DOID:1909	17553787
1027	DOID:305	17203174
1027	DOID:1749	17203174
1027	DOID:462	12123335
1027	DOID:9796	12123335
1027	DOID:1240	17611557
1027	DOID:162	17072949
1027	DOID:10283	16097446
1027	DOID:3069	12133571
1027	DOID:3068	12133571
1027	DOID:2627	12133571
1027	DOID:1994	15722793
1027	DOID:162	14871979
1027	DOID:4241	12904306
1027	DOID:2619	12684618
1027	DOID:8894	12684618
1027	DOID:462	16022660
1027	DOID:4450	17851288
1027	DOID:162	17851288
1027	DOID:2154	14760081
1027	DOID:1793	16086840
1027	DOID:4241	17804714
1027	DOID:3963	17188136
1027	DOID:4	12809895
1027	DOID:162	17237771
1027	DOID:3347	15583032
1027	DOID:3376	15583032
1027	DOID:4241	16804901
1027	DOID:3829	17613551
1027	DOID:1785	17613551
1027	DOID:684	17974156
1027	DOID:687	11957145
1027	DOID:8176	11957145
1027	DOID:3124	12531224
1027	DOID:4450	18425369
1027	DOID:12466	12771291
1027	DOID:462	17178856
1027	DOID:462	17178856
1027	DOID:162	17178856
1027	DOID:4766	17178856
1027	DOID:4766	17178856
1027	DOID:2394	15924242
1027	DOID:2144	15924242
1027	DOID:2994	12777997
1027	DOID:11019	12777997
1027	DOID:1240	15833859
1027	DOID:684	15133847
1027	DOID:2619	15133847
1027	DOID:684	18350604
1027	DOID:1749	12670508
1027	DOID:3459	16024059
1027	DOID:768	16012758
1027	DOID:11006	18288099
1027	DOID:1909	18027257
1027	DOID:162	15936816
1027	DOID:4241	15592362
1027	DOID:305	15060836
1027	DOID:4241	17550142
1027	DOID:4241	17550142
1027	DOID:10437	17550142
1027	DOID:162	12244301
1027	DOID:4	16458085
1027	DOID:10283	18691549
1027	DOID:768	16465393
1027	DOID:1749	15217930
1027	DOID:462	16598766
1027	DOID:1909	15492811
1027	DOID:684	15161709
1027	DOID:4	17072952
1027	DOID:162	18181833
1027	DOID:162	16951171
10280	DOID:10652	16319298
10280	DOID:4	14567761
10280	DOID:4	14706429
10280	DOID:4	15298647
10280	DOID:4	15542696
10280	DOID:4	16319298
10280	DOID:4	17457031
10280	DOID:4241	16388898
10286	DOID:4241	12169396
10286	DOID:4241	15694360
10286	DOID:462	15694360
10286	DOID:4766	15694360
10287	DOID:4	18360038
1028	DOID:4241	15492797
1028	DOID:1790	15492797
1028	DOID:5041	15007390
1028	DOID:1104	15007390
1028	DOID:162	11965547
1028	DOID:3963	11891530
1028	DOID:5572	15900410
1028	DOID:2725	15900410
1028	DOID:277	15900410
1028	DOID:1793	12532471
1028	DOID:759	12514787
1028	DOID:1936	17351341
1028	DOID:462	16357845
1028	DOID:4	15821902
1028	DOID:4	17351341
1028	DOID:4	18676680
1028	DOID:5572	15888726
1028	DOID:3068	15332324
1028	DOID:2627	15332324
1028	DOID:3070	15332324
1028	DOID:5572	16575194
1028	DOID:462	16575194
1028	DOID:4766	16575194
